gameId,gameDate,mP_ev,mP_pp,mP_sh,iFW_ev,iFW_pp,iFW_sh,oFW_ev,oFW_pp,oFW_sh,iFL_ev,iFL_pp,iFL_sh,oFL_ev,oFL_pp,oFL_sh,iHG_ev,iHG_pp,iHG_sh,oHG_ev,oHG_pp,oHG_sh,iHT_ev,iHT_pp,iHT_sh,oHT_ev,oHT_pp,oHT_sh,iTW_ev,iTW_pp,iTW_sh,oTW_ev,oTW_pp,oTW_sh,iGW_ev,iGW_pp,iGW_sh,oGW_ev,oGW_pp,oGW_sh,iMD_ev,iMD_pp,iMD_sh,oMD_ev,oMD_pp,oMD_sh,iMC_ev,iMC_pp,iMC_sh,oMC_ev,oMC_pp,oMC_sh,iCF_ev,iCF_pp,iCF_sh,oCF_ev,oCF_pp,oCF_sh,oCA_ev,oCA_pp,oCA_sh,iFF_ev,iFF_pp,iFF_sh,oFF_ev,oFF_pp,oFF_sh,oFA_ev,oFA_pp,oFA_sh,iSF_ev,iSF_pp,iSF_sh,oSF_ev,oSF_pp,oSF_sh,oSA_ev,oSA_pp,oSA_sh,iGF_ev,iGF_pp,iGF_sh,oGF_ev,oGF_pp,oGF_sh,oGA_ev,oGA_pp,oGA_sh,iAPF_ev,iAPF_pp,iAPF_sh,oAPF_ev,oAPF_pp,oAPF_sh,oAPA_ev,oAPA_pp,oAPA_sh,iASF_ev,iASF_pp,iASF_sh,oASF_ev,oASF_pp,oASF_sh,oASA_ev,oASA_pp,oASA_sh,iRSF_ev,iRSF_pp,iRSF_sh,oRSF_ev,oRSF_pp,oRSF_sh,oRSA_ev,oRSA_pp,oRSA_sh,iRBF_ev,iRBF_pp,iRBF_sh,oRBF_ev,oRBF_pp,oRBF_sh,oRBA_ev,oRBA_pp,oRBA_sh,iRCF_ev,iRCF_pp,iRCF_sh,oRCF_ev,oRCF_pp,oRCF_sh,oRCA_ev,oRCA_pp,oRCA_sh
2024020251,2024-11-12,12.283333333333333,0,1.5166666666666666,0,0,0,4,0,0,0,0,0,3,0,0,6,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0,0,15,0,1,1,0,0,19,0,0,12,0,1,0,0,0,14,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,0,2,0,0,0,0,0,7,0,0,2,0,0
2024020267,2024-11-15,10.566666666666666,0,0.8166666666666667,0,0,0,5,0,0,1,0,0,6,0,0,5,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,16,0,0,14,0,0,2,0,0,8,0,0,9,0,0,2,0,0,7,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,0,0,4,0,0
2024020275,2024-11-16,9.2,0.75,0.5833333333333334,0,0,0,7,0,0,0,0,0,5,0,0,1,0,0,3,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,5,0,0,5,0,0,1,0,0,10,0,0,10,0,0,1,0,0,7,0,0,8,0,0,1,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,5,0,0,1,0,0
2024020288,2024-11-18,9.783333333333333,0,2.533333333333333,0,0,0,2,0,0,0,0,0,5,0,1,3,0,0,6,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,7,0,2,9,0,0,9,0,0,1,0,1,7,0,1,5,0,6,1,0,1,6,0,1,2,0,4,0,0,1,3,0,1,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1
2024020311,2024-11-21,14.933333333333334,0,0.4166666666666667,0,0,0,7,0,0,0,0,0,13,0,0,5,0,0,6,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,19,0,0,22,0,1,5,0,0,9,0,0,12,0,1,5,0,0,9,0,0,8,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0
2024020328,2024-11-23,11.366666666666667,0,1.35,0,0,0,5,0,0,0,0,0,7,0,0,2,0,0,5,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,0,0,14,0,2,1,0,0,13,0,0,9,0,2,0,0,0,10,0,0,5,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,4,0,0,2,0,0,0,0,0,3,0,0,2,0,0
2024020355,2024-11-27,15.933333333333334,0,0.6833333333333333,0,0,0,5,0,0,0,0,0,8,0,0,6,0,0,14,0,0,1,0,0,6,0,0,0,0,0,1,0,0,1,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,13,0,0,19,0,1,3,0,0,10,0,0,14,0,1,3,0,0,8,0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
2024020368,2024-11-29,12.25,0,0,2,0,0,7,0,0,1,0,0,10,0,0,4,0,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,0,2,0,0,6,0,0,12,0,0,14,0,0,12,0,0,12,0,0,1,0,0,13,0,0,16,0,0,1,0,0,9,0,0,7,0,0,1,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0
2024020390,2024-12-01,11.516666666666667,0.9333333333333333,0.48333333333333334,0,0,0,5,1,0,0,0,1,4,0,1,3,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,9,1,0,8,0,0,2,0,0,8,1,0,6,0,0,1,0,0,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2024020404,2024-12-03,12.066666666666666,0,1.1666666666666667,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,8,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,9,0,0,13,0,1,0,0,0,5,0,0,7,0,1,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2024020418,2024-12-05,12.283333333333333,0.8833333333333333,1.1666666666666667,0,0,0,5,0,0,1,0,0,4,1,0,5,0,0,9,0,0,2,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0,12,1,1,0,0,0,3,0,0,11,0,0,0,0,0,3,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024020422,2024-12-06,12.85,0,0.15,1,0,0,6,0,1,0,0,0,7,0,0,2,0,0,3,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,0,4,0,0,0,0,0,2,0,0,3,0,0,12,0,0,11,0,0,2,0,0,10,0,0,10,0,0,2,0,0,7,0,0,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2024020439,2024-12-08,11.966666666666667,0,3.6666666666666665,0,0,0,3,0,0,0,0,0,8,0,0,4,0,0,13,0,0,0,0,1,1,0,1,1,0,0,2,0,0,1,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,13,0,0,20,0,5,3,0,0,9,0,0,12,0,5,1,0,0,4,0,0,7,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0
2024020449,2024-12-10,12.433333333333334,0.25,0.95,1,0,0,8,0,0,0,0,0,2,0,0,8,0,0,13,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,7,0,0,7,0,0,9,0,0,2,0,0,9,0,1,5,0,0,1,0,0,5,0,1,3,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2024020463,2024-12-12,14.833333333333334,0.36666666666666664,0.8833333333333333,0,0,0,3,1,0,0,0,0,13,0,0,6,0,0,7,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,0,0,23,0,2,1,0,0,6,0,0,17,0,1,1,0,0,3,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,1,0,1
2024020481,2024-12-14,13.116666666666667,0,0,0,0,0,5,0,0,1,0,0,8,0,0,5,0,0,11,0,0,2,0,0,6,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,2,0,0,2,0,0,2,0,0,3,0,0,16,0,0,19,0,0,2,0,0,12,0,0,14,0,0,2,0,0,11,0,0,12,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,3,0,0,1,0,0,1,0,0,3,0,0,0,0,0,2,0,0,2,0,0,1,0,0,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0
2024020491,2024-12-15,11.5,0.21666666666666667,0.6666666666666666,0,0,0,4,0,0,0,0,0,5,0,0,2,0,0,6,0,0,2,0,0,4,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,7,0,0,12,0,1,0,0,0,6,0,0,10,0,1,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0
2024020498,2024-12-17,13.633333333333333,0.9833333333333333,0.45,0,0,0,11,0,0,0,0,0,8,1,1,4,0,0,14,0,0,1,0,0,5,0,0,0,0,0,1,0,0,2,0,0,4,0,0,0,0,0,6,0,0,2,0,0,19,0,0,3,0,0,16,1,0,11,0,2,2,0,0,7,0,0,10,0,2,2,0,0,4,0,0,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2024020514,2024-12-19,20.383333333333333,0,0,0,0,0,12,0,0,1,0,0,11,0,0,3,0,0,9,0,0,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,12,0,0,42,0,0,2,0,0,12,0,0,25,0,0,2,0,0,8,0,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,3,0,0
2024020535,2024-12-21,15.533333333333333,0,1.3166666666666667,0,0,0,8,0,2,0,0,0,7,0,1,5,0,0,6,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,3,0,0,11,0,0,19,0,0,3,0,0,7,0,0,13,0,0,2,0,0,4,0,0,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2024020551,2024-12-23,16.916666666666668,0,0.5,0,0,0,13,0,0,0,0,0,9,0,0,2,0,0,5,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,0,25,0,1,1,0,0,9,0,0,18,0,0,1,0,0,8,0,0,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2024020561,2024-12-27,15.766666666666667,0,1.1666666666666667,0,0,0,5,0,0,0,0,0,10,0,0,5,0,0,8,0,0,0,0,0,4,0,0,0,0,0,6,0,1,0,0,0,7,0,0,2,0,0,4,0,0,0,0,0,2,0,0,4,0,0,16,0,1,14,0,1,3,0,0,12,0,1,7,0,1,0,0,0,6,0,0,6,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,0,2,0,0,1,0,0,3,0,0,2,0,0
2024020570,2024-12-28,12,0,0.48333333333333334,0,0,0,8,0,0,2,0,0,6,0,0,2,0,0,7,0,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,4,0,0,12,0,0,16,0,0,10,0,0,10,0,0,1,0,0,7,0,0,9,0,0,0,0,0,3,0,0,8,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2024020594,2024-12-31,15.083333333333334,0.2833333333333333,1.2166666666666666,1,0,0,9,0,0,0,0,0,5,1,0,5,0,0,6,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,5,0,0,24,0,1,1,0,0,4,0,0,12,0,1,0,0,0,3,0,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,0,0
2024020606,2025-01-02,14.4,0.9833333333333333,0.55,0,0,0,4,0,1,1,0,0,7,0,0,5,0,0,7,0,0,2,0,0,4,1,0,1,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,1,0,7,0,0,0,0,0,8,0,0,5,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
2024020625,2025-01-04,16.416666666666668,0,0.43333333333333335,0,0,0,6,0,1,0,0,0,7,0,0,5,0,0,8,0,0,2,0,0,7,0,0,1,0,0,4,0,0,2,0,0,3,0,0,7,0,0,9,0,0,7,0,0,7,0,0,6,0,0,14,0,0,16,0,1,4,0,0,9,0,0,9,0,0,4,0,0,8,0,0,6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,3,0,0
2024020645,2025-01-07,13.683333333333334,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,9,0,0,20,0,0,2,0,0,9,0,0,10,0,0,2,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
